,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
17816,-121.81,37.41,25,-0.0630109473,351,1034,367,7.0544,1,6.8010899183,0.140625,3.9018867925,320700
17818,-121.83,37.4,27,-0.6820101049,150,492,160,5.716,1,7.15625,0.1310043668,2.1674008811,348300
17819,-121.9,37.4,16,0.1669946612,603,1606,615,3.7622,1,4.874796748,0.2011340894,2.5015576324,150000
17820,-121.9,37.39,42,-1.1873809937,14,26,14,1.7361,1,3,0.3333333333,0.0565217391,500001
17821,-121.9,37.37,20,-1.1708865676,72,120,69,1.0938,1,1.1304347826,0.9230769231,0.4363636364,187500
17822,-121.88,37.37,14,1.5497773833,1404,3258,1316,3.5745,1,4.5714285714,0.2333776596,14.4159292035,333700
17824,-121.86,37.38,15,-0.2664422026,405,1380,409,5.8686,1,5.0171149144,0.1973684211,3.2093023256,181100
17825,-121.89,37.39,2,-0.6861337114,365,535,257,4.375,1,4.420233463,0.3213028169,0.8268933539,425000
17827,-121.89,37.38,3,0.9825523966,1047,2522,990,5.7695,1,4.8262626263,0.2191293428,7.76,271400
17828,-121.88,37.37,3,0.8231062775,841,2559,801,6.0959,1,5.5305867665,0.1898419865,5.9236111111,272700
17829,-121.86,37.4,16,-0.1111196901,369,1419,373,5.8721,1,6.4101876676,0.1543287327,1.7871536524,267800
17831,-121.85,37.41,25,-0.3649505808,278,1006,271,6.6842,1,6.778597786,0.1513336962,3.2243589744,265300
17832,-121.85,37.4,23,-0.3851104349,319,1145,310,5.5968,1,5.7838709677,0.1779141104,5.6403940887,243200
17834,-121.85,37.41,17,-0.2187916383,435,1400,393,5.6096,1,5.4860050891,0.2017625232,6.1403508772,199100
17835,-121.86,37.41,16,-0.4721643505,287,1080,296,6.1256,1,5.4155405405,0.1790393013,5.7446808511,266900
17836,-121.86,37.41,16,-0.5243966998,262,945,263,7.3861,1,5.6615969582,0.1759570181,3.1188118812,267000
17838,-121.9,37.44,12,0.7305542199,734,2594,732,6.6086,1,5.7759562842,0.1736045412,32.024691358,299400
17841,-121.89,37.44,8,-0.0456001642,435,1527,364,7.8532,1,6.9615384615,435,4.3628571429,422800
17842,-121.88,37.43,17,0.3827967361,896,2762,808,3.3884,1,4.2933168317,0.258287691,6.7201946472,245800
17844,-121.87,37.43,22,0.5367447131,596,2118,621,6.2892,1,6.1272141707,0.1566360053,4.5159914712,254200
17845,-121.85,37.44,8,-1.0114404485,61,241,55,7.309,1,7.7454545455,0.1431924883,1.0855855856,367900
17847,-121.87,37.41,24,0.3090299971,548,1891,544,5.6683,1,6.0808823529,0.1656590085,8.556561086,248700
17848,-121.88,37.41,23,0.2705430029,652,2183,655,4.3807,1,4.9221374046,0.2022332506,5.0183908046,226900
17849,-121.86,37.42,20,1.0989297363,808,2695,801,6.6227,1,6.2821473159,0.160572337,2.8279118573,264800
17850,-121.87,37.42,25,0.8231062775,729,2685,721,5.6965,1,6.1442441054,0.1645598194,13.0975609756,261100
17852,-121.88,37.44,20,-0.5876253333,372,1427,394,4.4712,1,3.4289340102,0.2753515914,3.7751322751,144000
17853,-121.88,37.44,26,-0.5326439129,348,1089,320,5.3057,1,4.596875,0.2365737593,2.9673024523,226400
17854,-121.88,37.44,23,-0.6064106519,267,910,261,5.3994,1,5.0191570881,0.2038167939,2.9073482428,237900
17855,-121.89,37.46,5,-0.5106513447,186,705,186,10.3798,1,8.1666666667,0.1224489796,0.9887798036,500001
17857,-121.89,37.45,15,-0.0941670855,513,1687,519,4.75,1,4.6782273603,0.2112850082,2.5406626506,254400
17858,-121.88,37.44,14,-0.2568204541,343,1107,330,6.7093,1,6.2818181818,0.165460685,5.1971830986,311200
17859,-121.87,37.46,43,-1.1649302471,12,58,16,15.0001,1,5.6875,0.1318681319,0.3314285714,500001
17860,-121.9,37.46,29,-0.1138687611,513,1788,510,3.8421,1,4.6764705882,0.2150943396,9.4105263158,220700
17861,-121.91,37.46,26,0.0588645345,496,1716,459,5.6062,1,6.0174291939,0.1795800145,5.1686746988,226800
17862,-121.9,37.45,18,1.038450174,814,2984,758,6.6176,1,6.4643799472,0.166122449,8.4772727273,276200
17863,-121.9,37.45,16,0.1459184501,446,1525,460,5.6063,1,6.4173913043,0.1510840108,3.5966981132,320500
17864,-121.91,37.42,19,-0.4350518917,387,1224,376,4.1389,1,4.4787234043,0.2298099762,4.5842696629,174100
17865,-121.9,37.41,24,0.973847005,921,3188,902,5.6344,1,5.2760532151,0.1935280521,6.9455337691,228700
17866,-121.89,37.42,26,-1.1882973507,8,52,7,7.7197,1,5.7142857143,0.2,0.0826709062,225000
17867,-121.92,37.45,10,0.5972242755,1054,2032,1002,3.2617,1,3.9291417166,0.2677165354,7.3623188406,252200
17868,-121.91,37.44,26,-0.4419245693,276,951,278,4.7794,1,6.0035971223,0.1653684841,43.2272727273,225800
17869,-121.91,37.44,19,-0.2105444253,484,1645,484,5.0362,1,4.4917355372,0.2226310948,6.4509803922,255100
17870,-121.91,37.44,24,-0.6513121452,251,799,242,5.0808,1,5.0082644628,0.2070957096,1.9487804878,212500
17872,-122.07,37.44,21,0.9005384445,986,2756,943,2.9817,4,4.8769883351,0.2143944336,7.1398963731,225000
17873,-121.96,37.43,18,-0.0547637342,578,2205,545,3.3859,1,4.6128440367,0.2299124901,12.3876404494,158000
17874,-121.97,37.44,17,-1.1484358209,28,219,22,4.5179,1,5.7727272727,0.2204724409,0.5434243176,112500
17875,-121.99,37.4,24,0.2673357534,689,1196,684,3.4896,1,4.7032163743,0.2141746969,5.1111111111,226700
17876,-121.99,37.4,35,-0.3612851528,325,1343,317,5.3912,1,5.8201892744,0.1761517615,9.524822695,235300
17878,-122.02,37.4,33,-0.2833948073,484,1285,419,4.0655,1,4.8090692124,0.2401985112,5.2024291498,226800
17879,-122.01,37.4,14,1.0114176423,1130,813,517,3.7614,1,9.3636363636,0.2334228465,1.1402524544,137500
17880,-122,37.4,17,1.1397076231,1017,1470,968,2.9706,1,5.2902892562,0.1985940246,1.4189189189,81300
17881,-122,37.4,17,0.7745393562,854,1656,885,3.6619,1,4.8858757062,0.1975023127,2.1015228426,232400
17883,-122.01,37.4,24,-0.6123669724,297,441,282,3.1439,1,4.5992907801,0.2289899769,0.7313432836,47500
17884,-122,37.39,33,-0.2197079953,405,1655,434,5.7962,1,4.9631336406,0.1880222841,2.0870113493,229800
17886,-121.97,37.4,17,0.1390457725,558,1662,533,5.8792,1,5.5103189493,0.1899897855,3.7858769932,255500
17887,-121.96,37.39,20,-0.7337842757,229,658,238,4.5062,1,4.3361344538,0.2218992248,1.175,219300
17888,-121.95,37.39,24,1.1896490799,934,3795,970,5.4228,1,5.3917525773,0.178585086,3.0287310455,264100
17889,-121.95,37.38,22,-0.856117936,198,390,176,3.1812,1,4.3465909091,0.2588235294,1.875,87500
17890,-121.95,37.41,13,-0.2151262103,412,1087,411,4.7625,1,5.2652068127,0.1903881701,16.984375,137500
17891,-121.94,37.42,16,0.596766097,788,1910,769,4.7049,1,5.1183355007,0.200203252,4.1794310722,112500
17892,-121.93,37.4,34,-1.1388140724,28,132,13,3.375,1,11.3846153846,0.1891891892,0.9166666667,67500
17893,-121.91,37.36,42,0.2705430029,708,1940,674,3.2153,1,4.7833827893,0.2196029777,3.0265210608,199700
17894,-121.92,37.36,42,-1.1159051472,32,158,32,3.1563,1,6.1875,0.1616161616,0.5355932203,137500
17895,-121.95,37.37,39,-1.0022768785,129,317,127,3.0357,1,3.5118110236,0.2892376682,0.7337962963,208300
17896,-121.95,37.36,27,0.2760411449,832,2230,798,3.5625,1,4.0551378446,0.2571075402,15.7042253521,208600
17897,-121.95,37.36,25,0.3841712716,956,2267,944,2.7727,1,3.6779661017,0.2753456221,8.8210116732,235600
17898,-121.93,37.35,36,-0.3713650798,410,1589,387,3.1065,1,4.7105943152,0.2249040044,3.1465346535,234100
17899,-121.93,37.34,48,-0.2591113466,495,946,452,3.0375,1,4.5752212389,0.2393617021,2.7106017192,218500
17901,-121.98,37.36,32,-0.6572684657,229,814,238,4.6719,1,5.0378151261,0.1909924937,0.7636022514,252100
17902,-121.98,37.37,35,-0.7507368803,202,615,199,5.0942,1,5,0.2030150754,1.1473880597,217500
17903,-121.99,37.37,27,-0.3832777209,538,1610,531,4.2422,1,3.384180791,0.2993878687,13.6440677966,237500
17904,-121.97,37.36,24,1.0114176423,894,2656,920,6.0573,1,5.2619565217,0.1846725883,6.1198156682,254500
17905,-121.97,37.36,34,-0.8015946942,153,534,154,6.0116,1,5.7402597403,0.1730769231,0.7216216216,271200
17907,-121.96,37.36,16,1.1025951644,1325,3150,1196,4.2837,1,4.2140468227,0.2628968254,10.5,264500
17908,-121.96,37.36,33,-0.0240657745,623,1598,628,3.5199,1,4.1098726115,0.2413793103,3.6235827664,261400
17909,-121.97,37.35,36,-0.8332090109,126,353,122,6.3191,1,6.6803278689,0.154601227,0.5825082508,258300
17910,-121.97,37.36,36,-0.856117936,134,306,136,4.575,1,5.625,0.1751633987,0.714953271,247600
17912,-121.98,37.36,33,-0.4817860991,272,809,267,5.7059,1,5.925093633,0.1719342604,1.3090614887,287200
17913,-121.98,37.36,35,-0.6141996864,223,701,216,7.8543,1,5.9861111111,0.1724671307,4.2484848485,281900
17914,-121.98,37.36,35,-0.5468474465,267,743,259,5.0866,1,5.5598455598,0.1854166667,1.9813333333,254600
17915,-121.99,37.36,32,-0.4029793965,324,917,330,4.6761,1,5.3151515152,0.1847206385,3.2175438596,298300
17916,-121.99,37.36,33,-0.1431921853,480,1230,451,4.9091,1,5.1463414634,0.2068074106,5.347826087,270300
17917,-121.99,37.36,33,0.0199193617,644,1469,633,3.2048,1,4.2290679305,0.2405677998,9.4774193548,261800
17918,-121.99,37.36,33,-0.0405602007,467,1287,458,5.5,1,5.556768559,0.183497053,2.8986486486,282200
17919,-121.98,37.35,41,-0.6797192124,249,729,260,3.5491,1,4.4230769231,0.2165217391,5.0275862069,261100
17920,-121.99,37.35,18,-0.4222228937,509,972,467,4.3971,1,3.6659528908,0.2973130841,5.4,238900
17921,-121.99,37.35,16,0.2819974655,947,1637,841,4.5427,1,3.8632580262,0.2914742998,4.5096418733,198400
17922,-121.99,37.35,25,-0.5069859167,325,707,339,4.375,1,4.5044247788,0.2128356254,1.3214953271,212200
17923,-121.98,37.35,36,-0.7237043486,193,546,187,4.5625,1,5.6363636364,0.1831119545,1.2297297297,240000
17924,-121.97,37.35,30,-0.3108855174,435,999,386,4.6328,1,5.0647668394,435,0.528851244,287100
17926,-121.98,37.34,18,1.8398043757,1712,3604,1651,4.5368,1,4.0272562084,0.2574823282,2.476975945,307400
17927,-121.99,37.34,26,0.4597707246,933,2249,905,3.9625,1,4.0187845304,0.2565301072,5.3803827751,262900
17928,-121.96,37.35,37,-0.402521218,325,699,321,3.925,1,5.4672897196,0.1851851852,14.5625,251300
17929,-121.97,37.34,33,0.2421359357,435,1553,686,3.6682,1,4.6093294461,435,5.6678832117,266100
17932,-121.95,37.35,36,-0.8254199763,211,545,211,3.2813,1,3.9431279621,0.2536057692,0.8122205663,244400
17933,-121.94,37.35,52,-0.7915147671,227,1662,219,3.1667,1,4.1369863014,0.2505518764,9.2333333333,231600
17934,-121.94,37.35,18,-0.326005408,561,1096,545,2.3713,1,3.5266055046,0.2918834547,3.7152542373,244000
17936,-121.95,37.35,42,-0.555552838,330,659,303,3.3333,1,4.6897689769,0.2322308234,5.0692307692,237900
17937,-121.95,37.35,52,-0.1152432966,523,1096,492,4.2656,1,4.8414634146,0.2195633921,13.7,236100
17939,-121.94,37.34,29,0.3406443139,853,1674,792,3.4233,1,4.2638888889,0.2525910572,2.1627906977,229300
17940,-121.94,37.34,41,-0.2210825308,473,1092,469,3.7321,1,4.5863539446,0.219897722,1.6322869955,250000
17941,-121.94,37.33,36,-0.3392925846,359,797,360,3.6818,1,5.2583333333,0.1896460644,2.6835016835,257600
17942,-121.94,37.33,37,-0.3718232583,329,845,348,4.75,1,5.2356321839,0.1805708013,0.8802083333,251100
17944,-121.95,37.34,25,1.192398151,1320,2529,1213,3.1702,1,4.3165704864,0.2521008403,5.497826087,256100
17945,-121.95,37.33,31,-0.3516634042,465,821,447,2.3547,1,4.1744966443,0.2491961415,2.0171990172,275900
17946,-121.95,37.33,36,-0.4355100703,286,740,324,4.7604,1,5.1944444444,0.1699346405,0.7297830375,294700
17948,-121.96,37.33,35,-0.1555630049,411,1054,449,4.0667,1,5.1091314031,0.179163034,2.3579418345,276900
17949,-121.96,37.34,42,-0.2898093063,402,942,375,4.4453,1,5.336,0.2008995502,1.4337899543,255400
17950,-121.96,37.34,36,-0.8199218343,153,373,160,5.791,1,5.275,0.1812796209,0.9348370927,254100
17951,-121.96,37.34,18,0.8267717056,939,1901,895,5.3873,1,4.9586592179,0.2115817936,2.7195994278,288300
17952,-121.96,37.34,34,-0.5372256979,299,739,276,3.4375,1,5.2934782609,0.2046543463,29.56,252600
17953,-121.96,37.34,37,-0.9028521433,127,293,132,3.7813,1,5.0227272727,0.1915535445,1.7865853659,247800
17954,-121.98,37.33,30,0.0052576497,462,1506,480,6.3716,1,5.5104166667,0.1746691871,8.6551724138,330500
17955,-121.98,37.33,30,0.5078794675,633,1721,631,6.1388,1,5.9302694136,0.1691608765,5.0766961652,302400
17956,-121.99,37.34,27,0.3296480298,653,1571,621,5.273,1,5.3993558776,0.1947509693,6.8008658009,315600
17958,-121.98,37.33,25,0.2700848244,612,1529,602,5.121,1,5.353820598,0.1898852001,12.8487394958,287600
17960,-121.99,37.33,35,-0.3809868284,291,841,315,4.8365,1,5.7206349206,0.1614872364,3.1856060606,313900
17961,-121.99,37.33,33,-0.2797293792,425,1016,405,3.9417,1,4.9950617284,0.2100840336,0.7708649469,285800
17962,-121.98,37.31,28,0.5527809608,629,1883,662,6.4095,1,5.8006042296,0.1638020833,6.5609756098,335900
17963,-121.99,37.3,28,1.0214975693,901,2110,868,5.1483,1,5.6025345622,0.1852765782,6.3363363363,342000
17964,-122,37.3,28,1.1282531605,1011,2588,954,5.357,1,5.3417190776,0.1983908948,12.0934579439,355200
17965,-121.98,37.32,17,3.2784848752,2552,4748,2206,4.2531,1,4.4374433364,0.2607007866,21.4841628959,279800
17966,-121.99,37.32,20,0.8373098111,864,2042,808,4.7083,1,5.521039604,0.1936785474,14.4822695035,217700
17967,-121.98,37.31,32,-0.176639216,460,1191,419,5.606,1,5.3651551313,0.2046263345,6.4378378378,288900
17968,-121.98,37.31,34,-0.2746894157,359,1016,375,5.8127,1,5.424,0.1764995084,5.7727272727,288300
17969,-121.99,37.31,26,0.2984918916,502,1443,530,5.7833,1,6.1981132075,0.1528158295,3.3172413793,339600
17970,-121.97,37.32,19,0.9101601931,1404,2672,1308,3.699,1,3.5321100917,0.3038961039,52.3921568627,237500
17971,-121.96,37.32,11,-0.4226810722,493,1094,543,3.73,1,3.1510128913,0.2881355932,2.0838095238,227700
17972,-121.95,37.32,39,-0.6733047133,199,619,231,4.6304,1,5.038961039,0.1709621993,2.3807692308,263200
17973,-121.95,37.32,20,-0.6820101049,198,431,173,3.1103,1,6.6184971098,0.1729257642,0.7112211221,281900
17975,-121.96,37.31,26,0.7681248572,678,1819,686,7.0469,1,6.2827988338,0.1573085847,10.1620111732,365500
17976,-121.96,37.31,31,0.5756898859,711,1898,717,5.2534,1,5.4253835425,0.1827763496,17.2545454545,290900
17977,-121.97,37.31,21,2.2883611302,2166,3637,1749,3.6401,1,4.3613493425,0.2839538542,31.6260869565,267500
17978,-121.97,37.31,25,1.4393563641,1225,3580,1138,3.9187,1,5.0746924429,0.2121212121,22.5157232704,314900
17981,-121.94,37.31,30,0.735136005,1010,1914,972,3.7632,1,4.3600823045,0.2383199622,5.0634920635,307000
17982,-121.95,37.31,27,-0.0785890164,570,1278,565,3.5652,1,4.3575221239,0.2315190902,3.6829971182,329500
17983,-121.94,37.3,30,-0.4011466825,248,814,256,6.623,1,6.8671875,0.141069397,2.2240437158,332500
17984,-121.95,37.3,21,0.7145179723,1068,2487,1011,3.7188,1,4.1473788328,0.2547102313,8.4880546075,293000
17985,-121.94,37.3,25,-0.5399747689,370,734,331,3.2727,1,4.3957703927,0.2542955326,4.3431952663,262500
17986,-121.95,37.3,25,1.3779604447,1517,3786,1410,3.3958,1,4.0007092199,0.2689239497,7.2807692308,267500
17988,-121.94,37.29,22,-0.0185676325,637,1249,623,3.75,1,4.1621187801,0.2456613961,1.901065449,212500
17989,-121.94,37.29,20,-0.8813177537,188,363,176,4.0962,1,4.0340909091,0.2647887324,1.0371428571,214100
17991,-121.95,37.28,52,-0.850619794,148,362,144,4.0208,1,5.3958333333,0.1904761905,0.7418032787,262500
17992,-121.95,37.29,9,-0.5179822008,381,715,349,4.6371,1,4.3065902579,0.253493014,2.4074074074,234300
17993,-121.95,37.29,30,0.5042140394,813,1834,824,3.4505,1,4.5315533981,0.217728977,8.0792951542,260000
17994,-121.95,37.28,19,2.0129958499,1847,3759,1753,3.1509,1,4.0085567598,0.2628433186,9.3507462687,242900
17995,-121.98,37.3,30,0.3530151334,693,1794,633,4.6312,1,5.3775671406,0.2035840188,13.4887218045,283200
17996,-121.98,37.29,33,-0.2352860644,349,907,336,7.5443,1,6.3095238095,0.1646226415,0.6907844631,283000
17997,-121.98,37.29,31,0.0533663925,664,1459,660,3.2287,1,4.1666666667,0.2414545455,4.5736677116,264900
17998,-121.96,37.28,33,-0.317758195,327,877,314,5.4386,1,6.178343949,0.168556701,2.025404157,280400
18000,-121.97,37.28,27,-0.094625264,403,1301,438,5.0385,1,5.5410958904,0.1660486197,3.6340782123,277300
18002,-121.98,37.28,28,0.4831378283,633,1877,620,5.7251,1,5.9483870968,0.171637744,3.9350104822,272600
18004,-121.99,37.27,27,0.1390457725,497,1454,511,5.4051,1,5.747553816,0.1692202928,4.9121621622,273500
18005,-121.99,37.29,32,0.135838523,481,1336,481,6.4631,1,6.0914760915,0.1641638225,4.3517915309,344100
18006,-121.96,37.3,23,0.6444166614,843,2181,843,4.0403,1,4.7924080664,0.2086633663,4.3017751479,303400
18007,-121.97,37.3,31,0.3236917092,735,1891,686,4.8542,1,4.8688046647,0.2200598802,7.3579766537,275000
18008,-121.96,37.29,24,-0.6384831471,263,690,276,5,1,4.4927536232,0.2120967742,1.4902807775,283000
18009,-121.97,37.29,25,0.6700746575,743,2027,741,5.3294,1,5.5276653171,0.1813964844,6.6897689769,300300
18012,-121.98,37.27,25,0.2022744059,564,1633,543,5.2528,1,5.6629834254,0.1834146341,4.5110497238,269400
18013,-121.98,37.27,29,0.0112139702,484,1318,498,5.3561,1,5.3373493976,0.1820917983,3.1158392435,298900
18014,-121.96,37.28,28,1.0925152373,1066,2846,998,4.0174,1,5.0280561122,0.2124352332,14.6701030928,273900
18015,-121.96,37.27,22,1.5946788766,1211,2983,1163,5.2533,1,5.2570937231,0.1980700033,11.65234375,269100
18017,-121.97,37.26,19,-0.2105444253,454,998,426,4.6827,1,5.103286385,0.2088316467,1.8447319778,255100
18018,-121.96,37.26,22,-0.5615091586,351,636,294,1.8542,1,4.7891156463,0.2492897727,0.9394387001,333300
18019,-121.95,37.25,30,0.3044482121,634,1532,602,5.0863,1,5.4784053156,0.1922377198,6.4641350211,332000
18020,-121.95,37.24,37,0.217852475,541,1566,544,6.0235,1,5.7150735294,0.174010936,3.4117647059,413500
18021,-121.95,37.24,32,-0.5734217997,239,705,251,6.0957,1,5.5059760956,0.1729377713,1.9637883008,405400
18023,-121.96,37.25,35,-0.7401987748,169,484,174,6.1648,1,5.8505747126,0.1660117878,2.2100456621,371900
18024,-121.95,37.25,34,0.1248422389,544,1282,522,5.5127,1,5.5670498084,0.1871988988,0.9009135629,268200
18025,-121.93,37.25,36,-0.707668101,182,535,170,4.69,1,6.4058823529,0.1671258035,1.917562724,252600
18026,-121.93,37.25,21,-0.5862507977,289,639,273,4.5333,1,4.9597069597,0.2134416544,27.7826086957,234200
18027,-121.92,37.25,34,-0.1844282506,360,1035,365,4.7917,1,6.1123287671,0.1613626177,1.108137045,243200
18028,-121.93,37.25,32,-0.4941569186,287,779,284,6.0358,1,5.4753521127,0.1845659164,1.1208633094,260100
18030,-121.91,37.24,24,1.1053442354,1001,2449,968,4.7118,1,5.2128099174,0.1983749505,3.9563812601,274600
18032,-121.92,37.24,26,1.8984512241,1051,3319,1061,6.3663,1,6.3873704053,0.1550833702,8.5102564103,279400
18034,-121.94,37.24,26,-0.0332293446,388,1165,393,7.3522,1,6.5165394402,0.151503319,2.3346693387,363800
18036,-121.92,37.24,27,-0.6270286845,216,660,232,5.3911,1,5.4525862069,0.1707509881,2.5384615385,281200
18038,-121.91,37.23,27,1.0228721048,668,1956,659,7.3843,1,7.3839150228,0.1372790793,3.8428290766,405000
18039,-121.93,37.22,21,1.0256211759,594,1811,560,9.3834,1,8.7,0.1219211823,4.1536697248,500001
18040,-121.96,37.23,36,0.819899028,632,1719,608,7.8407,1,7.2746710526,0.1428894416,3.9699769053,476400
18041,-121.97,37.23,22,0.0675699261,523,1291,516,4.6065,1,5.3895348837,0.1880618483,2.0298742138,445900
18042,-121.98,37.22,46,3.4154802476,1910,3728,1781,5.2321,1,5.6642335766,0.189333862,13.034965035,500001
18043,-121.96,37.22,35,0.9509380799,723,1866,694,8.492,1,6.7853025937,0.1535357825,1.6586666667,500001
18044,-121.95,37.21,20,-0.1321959013,322,890,276,10.0187,1,8.4963768116,0.1373134328,5.2352941176,500001
18045,-121.97,37.24,35,-0.0368947726,533,1117,498,4.4063,1,5.1265060241,0.2087739914,5.3444976077,436100
18046,-121.98,37.23,33,0.4359454425,935,1511,835,3.1176,1,4.2934131737,0.2608089261,3.2355460385,396300
18047,-122,37.23,36,0.2554231123,430,1234,440,9.0704,1,7.2522727273,0.1347539956,0.8575399583,500001
18049,-121.97,37.25,32,0.1184277399,496,1193,492,6.131,1,5.8780487805,0.1715076072,3.0668380463,367800
18050,-121.98,37.26,27,-0.1386104003,461,1178,447,4.6654,1,5.2147651007,0.1977691978,3.1,340700
18051,-121.99,37.27,21,-0.6503957882,192,500,185,7.598,1,6.5621621622,0.15815486,1.4124293785,347800
18052,-121.99,37.26,17,0.6416675903,611,1158,560,8.2069,1,7.2035714286,0.1514625682,1.832278481,442500
18053,-121.98,37.25,19,-0.8606997211,93,267,99,15,1,7.6262626263,0.1231788079,1.4510869565,500001
18055,-121.97,37.25,21,0.064820855,389,856,350,7.9135,1,7.9285714286,0.1401801802,2.9825783972,496400
18056,-121.99,37.25,22,0.736052362,532,1480,514,11.2463,1,8.2490272374,0.1254716981,2.538593482,500001
18057,-121.98,37.24,35,0.430905479,485,1325,476,8.5425,1,7.5084033613,0.1357022943,3.432642487,500001
18058,-122,37.27,33,-0.4442154618,271,759,272,5.7876,1,6.1176470588,0.1628605769,1.7448275862,415800
18059,-122.01,37.27,27,0.3236917092,451,1220,447,8.8178,1,7.4720357942,0.1350299401,1.440377804,500001
18060,-122.02,37.26,24,-0.1019561201,299,847,299,10.2666,1,8.0635451505,0.1240149316,18.4130434783,500001
18061,-122.02,37.26,34,-0.3983976115,243,692,223,8.0331,1,7.9103139013,0.137755102,1.8855585831,500001
18062,-122.01,37.25,31,-0.4854515271,193,551,191,10.2311,1,8.2408376963,0.1226175349,0.641443539,500001
18063,-121.99,37.26,29,0.0387046804,365,982,339,7.9234,1,8.017699115,0.1342899191,6.2547770701,500001
18064,-122.01,37.26,14,-0.0332293446,404,1172,378,7.6107,1,6.7751322751,0.1577508786,2.1079136691,500001
18066,-122.04,37.24,24,-0.5097349877,209,539,192,11.1557,1,7.921875,0.1374095989,3.0977011494,500001
18067,-122.02,37.24,28,0.0744426036,365,1085,363,10.6834,1,7.7024793388,0.1305436338,4.23828125,500001
18068,-122.03,37.29,22,0.2219760816,438,1147,425,10.3653,1,7.3364705882,0.1404746632,1.6292613636,500001
18071,-122.01,37.29,31,0.2302232946,431,1190,412,7.5,1,7.6116504854,0.1374362245,1.7246376812,500001
18072,-122.01,37.28,22,-0.2728567017,260,773,281,9.1569,1,7.2526690391,0.127576055,12.6721311475,500001
18073,-122,37.28,35,0.2288487591,541,1449,555,5.7295,1,5.645045045,0.1726779445,2.9154929577,346100
18074,-122,37.28,33,-0.2123771393,311,854,303,8.3605,1,7.1617161716,0.1433179724,1.6360153257,500001
18076,-122.03,37.27,32,0.7864519973,645,1551,609,7.8279,1,7.1428571429,0.1482758621,4.6576576577,500001
18077,-122.03,37.28,29,0.5124612525,468,1320,471,9.8937,1,7.966029724,0.1247334755,2.3117338004,500001
18078,-122.02,37.28,25,0.368135024,428,1198,411,9.3464,1,8.3625304136,0.124527204,2.1128747795,500001
18080,-122.06,37.27,16,-0.468040744,221,567,208,10.5793,1,7.75,0.1370967742,2.3048780488,500001
18081,-122.04,37.29,19,0.4542725826,432,1252,409,12.2145,1,8.8630806846,0.1191724138,3.2020460358,500001
18082,-122.03,37.27,25,0.8368516326,553,1608,561,10.7958,1,7.9500891266,0.1239910314,6.1609195402,500001
18083,-122.04,37.26,24,1.0718972047,709,1692,696,7.8627,1,7.1451149425,0.1425698773,3.0875912409,500001
18084,-122.06,37.33,29,-0.3154673025,269,826,275,8.248,1,7.0727272727,0.1383033419,1.4856115108,498800
18085,-122.06,37.32,30,0.1830309088,540,1440,507,6.2182,1,5.9822485207,0.178041543,2.8235294118,380800
18086,-122.05,37.31,25,0.9014548015,696,2003,666,8.0727,1,6.9084084084,0.1512714627,5.0453400504,455500
18087,-122.05,37.31,25,0.6769473351,538,1585,568,9.2298,1,7.2376760563,0.1308684018,3.3723404255,500001
18088,-122.06,37.3,11,1.3078591337,706,1947,641,10.7326,1,8.5616224649,0.1286443149,4.5279069767,500001
18089,-122.07,37.33,13,-0.2110026038,349,891,345,8.0158,1,6.2985507246,0.1606074551,1.3064516129,420000
18091,-122.07,37.31,24,0.8098191009,698,1818,685,7.2986,1,6.4248175182,0.1586003181,3.1727748691,500001
18092,-122.08,37.3,30,-0.167475646,404,1197,372,7.0813,1,6.0967741935,0.1781305115,3.4005681818,485300
18093,-122.08,37.31,17,-0.0336875231,396,959,400,7.8528,1,6.4,0.1546875,1.3282548476,368900
18094,-122.04,37.34,20,0.8437243102,1048,2271,1021,4.8836,1,4.3829578844,0.2341899441,1.2540033131,396200
18095,-122.06,37.34,13,-0.2641513101,466,790,436,5.0081,1,4.7178899083,0.22654351,0.842217484,288300
18096,-122.05,37.33,21,-0.2664422026,346,933,351,5.3167,1,5.8461538462,0.1686159844,3.6877470356,416300
18098,-122.05,37.33,17,0.4767233293,824,1364,694,6.3131,1,5.2939481268,0.2242787153,2.1894060995,436400
18099,-122.04,37.33,22,0.6311294848,963,2206,879,4.5721,1,4.5631399317,0.2400897532,4.9909502262,351200
18100,-122.04,37.32,27,0.0881879587,451,1259,439,5.7528,1,6.437357631,0.1595895258,4.7870722433,431400
18101,-122.04,37.31,29,-0.0721745174,434,1217,416,6.2045,1,5.9519230769,0.1752827141,2.493852459,393800
18102,-122.04,37.31,24,0.3456842774,633,1627,585,5.154,1,5.7914529915,0.1868358914,5.5340136054,355100
18103,-122.04,37.3,26,-0.4213065367,270,778,262,6.075,1,6.5419847328,0.1575262544,2.0207792208,417000
18104,-122.04,37.3,25,-0.1225741527,417,1076,398,6.9238,1,5.9447236181,0.1762468301,4.9132420091,345900
18105,-122.03,37.31,25,-0.2302461009,410,1132,395,5.3508,1,5.3949367089,0.1923979352,1.415,409100
18106,-122.04,37.3,25,0.5376610702,600,1678,600,6.6818,1,6.345,0.1576044129,4.216080402,411300
18107,-122.01,37.3,25,0.6462493754,551,1699,533,8.0837,1,7.5872420263,0.1362512364,5.6633333333,380600
